implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
HPF-H-F,185944,5087270,4.502,256.13,238.73,0.0001646215237776,2.859753456179084e-05,0.0001815401230097,0.0003015127587241,0.0004830528817339,32
HPF-H-F,185944,6364346,2.573,312.68,273.82,0.0001164143377758,2.8642500246108552e-05,0.0001287176113073,0.0002128797694441,0.0003415973807514,32
HPF-H-F,185944,3312418,0.757,175.26,127.66,0.000188928118163,2.887623301263623e-05,0.0002116860460153,0.0003426902580365,0.0005543763040518,32
HPF-H-F,185938,6527854,2.543,320.37,280.36,0.0001169248913244,2.8746380424845704e-05,0.0001300550757106,0.0002130404345521,0.0003430955102627,32
HPF-H-F,185944,6022322,3.292,298.51,269.01,0.0001364448107297,2.864513518198161e-05,0.0001508851170968,0.0002494881603954,0.0004003732774923,32
HPF-H-F,185944,5804998,2.931,288.93,258.78,0.0001244697465053,2.855206093806741e-05,0.0001369033775781,0.0002283311820247,0.0003652345596028,32
HPF-H-F,185944,6904190,37.579,342.04,336.49,0.0011371811129161,2.8944078842671008e-05,0.0012789106959055,0.0020579470918375,0.003336857787743,32
HPF-H-F,188321,3564218,6.591,186.61,179.84,0.0002135736794164,2.868267999367293e-05,0.0002366795593434,0.0003900148056289,0.0006266943649724,32
HPF-H-F,188321,4030834,4.97,208.04,196.81,0.0001704530911692,2.8655811058888696e-05,0.0001886052350507,0.0003115593546113,0.000500164589662,32
HPF-H-F,188321,3663790,7.696,191.16,185.05,0.0002479748899649,2.867442508398006e-05,0.0002746698589023,0.0004529688024734,0.0007276386613758,32
HPF-H-F,188321,3474670,6.379,182.46,155.14,0.000363411132917,2.873231530195968e-05,0.0004038636283684,0.0006625023666815,0.00106636599505,32
HPF-H-F,188319,3771804,3.295,196.05,182.97,0.0001214628559021,2.860565748752833e-05,0.000134011045542,0.0002224003229156,0.0003564113684576,32
HPF-H-F,187128,3547450,0.702,185.23,152.33,4.4455418502982805e-05,2.8827568730210147e-05,4.968575113745155e-05,8.076084857669485e-05,0.0001304465997141,32
HPF-H-F,188321,3664954,5.976,191.51,183.44,0.0001958248110066,2.860326992272073e-05,0.0002160188050371,0.0003585946300781,0.0005746134351152,32
HPF-H-F,188321,3595928,5.665,188.07,180.05,0.0001875457135621,2.865266203196401e-05,0.0002074814090405,0.0003428384720669,0.0005503198811075,32
HPF-H-F,32736,444134,0.061,89.56,89.56,8.810017991887494e-06,2.860954937309639e-05,9.741600848829636e-06,1.6109846042510868e-05,2.5851446891340502e-05,32
HPF-H-F,188321,3851734,7.491,199.94,193.08,0.0002410604876681,2.853342967327137e-05,0.0002648354340904,0.0004425141309494,0.0007073495650398,32
HPF-H-F,188265,3739682,4.238,194.5,183.77,0.0001490833675785,2.897450766087143e-05,0.0001679623677031,0.0002694965299845,0.0004374588976877,32
HPF-H-F,188311,4121590,4.583,212.04,199.89,0.0001588346305347,2.862934336855872e-05,0.0001754822081634,0.0002905900540674,0.0004660722622308,32
HPF-H-F,188321,3473044,8.215,182.49,158.43,0.0004130064617134,2.8782789929256883e-05,0.0004602961257366,0.0007515986309593,0.0012118947566959,32
HPF-H-F,188321,3793452,7.54,197.16,190.39,0.0002415644291986,2.859713468422797e-05,0.0002663778408798,0.0004424504518677,0.0007088282927476,32
HPF-H-F,188321,3504376,7.251,183.95,177.73,0.000233334629137,2.8645335557116308e-05,0.0002580213286391,0.0004266580645928,0.0006846793932319,32
HPF-H-F,188321,3738814,7.146,194.57,187.92,0.000230547420862,2.8650916597043856e-05,0.0002550212184612,0.0004214796027445,0.0006765008212057,32
HPF-H-F,188321,3480250,5.992,182.71,154.36,0.0003515072477527,2.869645415474537e-05,0.0003898336371444,0.0006416025024377,0.0010314361395822,32
HPF-H-F,188321,4000072,8.189,206.64,199.49,0.0002618095215928,2.8615496635574336e-05,0.0002890056525932,0.0004792282998614,0.0007682339524546,32
HPF-H-F,188315,3543916,4.978,185.8,177.06,0.0001666968031315,2.8527739532617425e-05,0.000183081275076,0.000306061148592,0.000489142423668,32
HPF-H-F,73596,1117992,0.007,91.37,91.37,2.353317127847657e-05,2.8835778768652244e-05,2.6322449669061165e-05,4.273149869410418e-05,6.905394836316535e-05,32
HPF-H-F,188321,3647188,6.835,190.38,183.6,0.0002211768141091,2.8552504191393013e-05,0.0002432638337775,0.0004057405915031,0.0006490044252807,32
HPF-H-F,188321,4310824,20.339,224.48,219.29,0.0006201524666755,2.890000482965604e-05,0.0006957429465939,0.0011239852959089,0.0018197282425028,32
HPF-H-F,192881,7576174,3.704,370.87,331.5,0.0001565374977853,2.8604258845457305e-05,0.0001726931264877,0.0002866386040748,0.0004593317305625,32
HPF-H-F,190120,7476752,1.224,365.28,294.0,8.577629336289455e-05,2.884982206872633e-05,9.597442677948542e-05,0.0001557210061298,0.0002516954329093,32
HPF-H-F,192727,8388798,2.201,406.27,343.17,0.000120124298417,2.875621720030445e-05,0.0001336881022281,0.0002187955049274,0.0003524836071556,32
HPF-H-F,192881,8529240,2.704,413.71,355.86,0.0001339284180919,2.86199750531082e-05,0.0001478881438659,0.0002451012224137,0.0003929893662797,32
HPF-H-F,192881,8192046,3.864,398.43,354.87,0.0001657325722645,2.867864638963777e-05,0.0001836237410655,0.0003026893168654,0.0004863130579309,32
HPF-H-F,192881,8200770,3.673,397.41,352.96,0.0001597521360586,2.863728684377505e-05,0.0001765770070948,0.0002921875135794,0.0004687645206742,32
HPF-H-F,192859,7474342,2.152,366.03,311.2,0.000111341775631,2.8765734330636984e-05,0.0001239830716863,0.0002027297684194,0.0003267128401058,32
HPF-H-F,192881,7094782,2.545,348.93,304.58,0.0001222952192004,2.862678050893133e-05,0.0001350968761329,0.0002237569158953,0.0003588537920283,32
HPF-H-F,76570,2326702,0.022,89.65,89.65,7.868155927877492e-05,2.886735292826878e-05,8.812175910846015e-05,0.0001427554255801,0.0002308771846886,32
HPF-H-F,192857,9821482,2.39,467.89,394.2,0.0001348050822865,2.8760363115328264e-05,0.0001500608897708,0.000245500893261,0.0003955617830318,32
HPF-H-F,192881,7932216,3.043,387.43,338.56,0.0001394639200179,2.861012579548397e-05,0.000153911862296,0.0002553204599218,0.0004092323222178,32
HPF-H-F,192881,10329030,10.957,493.7,464.17,0.0003865507807319,2.8859354352256785e-05,0.0004326786816982,0.0007015865363865,0.0011342652180848,32
HPF-H-F,192881,7336978,2.868,360.11,315.05,0.0001308183103623,2.8611220262930007e-05,0.0001443816124496,0.0002394816901975,0.0003838633026471,32
HPF-H-F,192881,7209104,3.42,354.46,316.83,0.0001478916421257,2.85982948484003e-05,0.0001631005363136,0.0002708614528226,0.0004339619891362,32
HPF-H-F,192879,8856946,1.899,425.78,353.44,0.0001146675973154,2.881105061178661e-05,0.0001280148265784,0.0002084570517862,0.0003364718783646,32
HPF-H-F,192881,7097152,3.238,349.02,310.15,0.0001396544014497,2.8668664169397164e-05,0.0001546422142692,0.0002551490421781,0.0004097912564474,32
HPF-H-F,192881,6409486,1.453,317.29,263.55,8.524930409086657e-05,2.8763468612791724e-05,9.492311538288056e-05,0.0001552259602782,0.0002501490756611,32
HPF-H-F,192881,7980326,2.733,388.14,335.83,0.0001310447943486,2.863646109351792e-05,0.0001448421894847,0.0002396856905503,0.000384527880035,32
HPF-H-F,192881,8907790,2.722,429.91,368.21,0.0001373552739642,2.87334783437152e-05,0.000152664254909,0.000250380616668,0.000403044871577,32
HPF-H-F,192881,9411132,2.046,449.05,373.31,0.0001205285633047,2.879352761935712e-05,0.0001344225233712,0.000219247327931,0.0003536698513023,32
HPF-H-F,22736,483884,0.115,89.56,89.56,1.1636540683928268e-05,2.8546172268766527e-05,1.2807492745972591e-05,2.1337887407223377e-05,3.414538015319597e-05,32
HPF-H-F,192881,7104822,3.444,349.53,312.63,0.0001478126995214,2.8588648282184297e-05,0.000162921907004,0.0002708084389568,0.0004337303459609,32
HPF-H-L,185944,5087270,3.427,256.38,234.66,0.0001331779711494,2.8619940999730883e-05,0.0001470590673693,0.0002437282444653,0.0003907873118347,32
HPF-H-L,185944,6364346,2.608,312.66,275.83,0.0001162728119654,2.862992689393996e-05,0.0001284693005531,0.0002127127976218,0.0003411820981749,32
HPF-H-L,185944,3312418,0.544,175.18,143.44,3.834472074926997e-05,2.8660712390950792e-05,4.245270785104005e-05,7.006312502533093e-05,0.0001125158328763,32
HPF-H-L,185938,6527854,2.522,320.39,280.71,0.000117004064811,2.8789374563772927e-05,0.0001304627729812,0.0002128650579402,0.0003433278309215,32
HPF-H-L,185944,6022322,3.024,298.77,267.34,0.0001279761527933,2.8688499412077333e-05,0.0001418752248889,0.0002336482667022,0.0003755234915912,32
HPF-H-L,185944,5804998,2.874,289.23,259.17,0.0001223062566472,2.8725954698457923e-05,0.0001358812612049,0.0002230049182679,0.0003588861794728,32
HPF-H-L,185944,6904190,2.709,336.87,295.96,0.0001254748324692,2.873278596017301e-05,0.0001394559143424,0.0002287278930872,0.0003681838074297,32
HPF-H-L,188321,3564218,6.344,186.87,179.66,0.0002080930992788,2.8727377253980098e-05,0.0002311974252355,0.0003794151421186,0.0006106125673541,32
HPF-H-L,188321,4030834,3.97,207.91,194.18,0.0001415322872394,2.861551398273169e-05,0.0001562426888829,0.0002590588928334,0.0004153015817163,32
HPF-H-L,188321,3663790,5.641,191.25,183.25,0.0001876559465718,2.867565315063837e-05,0.0002078810360269,0.0003427623044421,0.000550643340469,32
HPF-H-L,188321,3474670,6.654,182.49,176.49,0.0002165472889372,2.8704264517485666e-05,0.00024026969166,0.0003951502069803,0.0006354198986404,32
HPF-H-L,188319,3771804,2.164,196.32,177.94,8.712401156870736e-05,2.863539581176163e-05,9.6296963148626e-05,0.0001593531115848,0.0002556500747334,32
HPF-H-L,187128,3547450,0.643,185.36,150.25,4.149273072782201e-05,2.8810645868450265e-05,4.633141734289303e-05,7.542169664333329e-05,0.0001217531139862,32
HPF-H-L,188321,3664954,5.108,191.49,182.47,0.0001733146506392,2.8675645851433568e-05,0.0001919899505362,0.0003165713816447,0.0005085613321809,32
HPF-H-L,188321,3595928,5.309,188.17,179.62,0.0001757772079303,2.861303559010112e-05,0.0001940152124342,0.0003217720606113,0.0005157872730455,32
HPF-H-L,32736,444134,0.062,89.52,89.52,5.927728719643985e-06,2.855300024314233e-05,6.536124673328647e-06,1.0857751743638745e-05,1.7393876416967392e-05,32
HPF-H-L,188321,3851734,4.937,199.93,190.03,0.0001672494888506,2.861311818205453e-05,0.0001846045743501,0.0003061596082664,0.0004907641826166,32
HPF-H-L,188265,3739682,3.177,194.79,181.01,0.0001158369209169,2.864215268927752e-05,0.000128076879128,0.0002118261734989,0.000339903052627,32
HPF-H-L,188311,4121590,3.445,212.1,196.65,0.0001272854704973,2.862587888784357e-05,0.0001406014235921,0.0002328953823882,0.0003734968059804,32
HPF-H-L,188321,3473044,7.63,182.39,176.95,0.000242090915008,2.866734582302964e-05,0.0002680429105452,0.0004423302621282,0.0007103731726735,32
HPF-H-L,188321,3793452,6.847,197.2,189.88,0.0002219159140289,2.8650160545288952e-05,0.0002454615533135,0.0004057116305714,0.000651173183885,32
HPF-H-L,188321,3504376,6.784,183.94,177.51,0.000218696459449,2.8610565038204223e-05,0.0002413492491903,0.0004003770119793,0.0006417262611696,32
HPF-H-L,188321,3738814,6.732,194.57,187.61,0.0002190559749565,2.865592123393537e-05,0.0002423808430711,0.0004004003530665,0.0006427811961376,32
HPF-H-L,188321,3480250,7.064,182.76,176.85,0.0002277002768739,2.866362416403069e-05,0.0002520565935895,0.0004160897847914,0.000668146378381,32
HPF-H-L,188321,4000072,5.096,206.68,196.26,0.0001731478297579,2.8636153108544813e-05,0.000191369139484,0.0003167026861876,0.0005080718256717,32
HPF-H-L,188315,3543916,4.526,185.87,176.29,0.0001522077554181,2.848614415493122e-05,0.0001667613336867,0.0002798655301024,0.0004466268637891,32
HPF-H-L,73596,1117992,0.01,89.55,89.55,9.077987102234838e-06,2.8771984762217524e-05,1.0128325602654089e-05,1.6509429470013972e-05,2.663775507266806e-05,32
HPF-H-L,188321,3647188,6.419,190.38,183.25,0.000210423355715,2.864621155185809e-05,0.0002326990228257,0.0003847512718245,0.0006174502946502,32
HPF-H-L,188321,4310824,11.63,223.38,216.29,0.0003661108727912,2.8932168252698297e-05,0.000411472189733,0.0006628157167184,0.0010742879064515,32
HPF-H-L,192881,7576174,2.816,370.9,324.05,0.0001310742713838,2.867360221263224e-05,0.0001451850369812,0.0002394293382245,0.0003846143752057,32
HPF-H-L,190120,7476752,1.145,365.5,292.64,8.235778493779775e-05,2.870434398883988e-05,9.139154255762004e-05,0.0001502728791686,0.0002416644217263,32
HPF-H-L,192727,8388798,1.939,406.17,340.06,0.0001113270683891,2.8700020052834745e-05,0.0001235022174127,0.0002031674668807,0.0003266696842935,32
HPF-H-L,192881,8529240,2.653,414.18,355.57,0.0001313142601744,2.8681989506002108e-05,0.0001455212044724,0.0002397973755919,0.0003853185800643,32
HPF-H-L,192881,8192046,3.441,398.95,353.0,0.0001540808173011,2.8661362426525493e-05,0.0001705453372694,0.0002815776968835,0.000452123034153,32
HPF-H-L,192881,8200770,3.724,399.0,355.03,0.0001618160405682,2.8515671733610404e-05,0.0001775953431872,0.000297225341943,0.0004748206851302,32
HPF-H-L,192859,7474342,2.065,366.26,310.45,0.0001081333360983,2.868087768555357e-05,0.0001198274836396,0.0001974707554676,0.0003172982391073,32
HPF-H-L,192881,7094782,3.633,349.03,313.14,0.0001503208326308,2.853549466803636e-05,0.0001651725065823,0.0002759175144592,0.0004410900210415,32
HPF-H-L,76570,2326702,0.026,112.52,93.42,1.7889885842345926e-05,2.8660815409637872e-05,1.9822318913384485e-05,3.267240177520137e-05,5.249472068858585e-05,32
HPF-H-L,192857,9821482,2.64,468.84,399.36,0.0001402070959303,2.867209949969838e-05,0.000155286558118,0.000256126482987,0.000411413041105,32
HPF-H-L,192881,7932216,3.079,387.72,339.42,0.000139811246274,2.8670316465834283e-05,0.0001548317960875,0.0002554196938859,0.0004102514899734,32
HPF-H-L,192881,10329030,3.48,488.67,425.92,0.0001689429960514,2.868420056200308e-05,0.0001872396270138,0.0003084938543603,0.0004957334813741,32
HPF-H-L,192881,7336978,2.713,360.34,314.82,0.000125995666987,2.8828403443197943e-05,0.0001408010420851,0.00022891106255,0.0003697121046352,32
HPF-H-L,192881,7209104,2.779,354.41,310.94,0.0001280617557572,2.8662187291257987e-05,0.0001417563761827,0.0002340183022366,0.0003757746784194,32
HPF-H-L,192879,8856946,2.073,426.08,357.44,0.0001174361316951,2.8766868632800663e-05,0.0001307762726764,0.0002138193824557,0.0003445956551322,32
HPF-H-L,192881,7097152,2.649,348.95,304.86,0.0001222083372977,2.862239312265272e-05,0.0001349659726949,0.0002236328796845,0.0003585988523794,32
HPF-H-L,192881,6409486,1.382,317.34,263.31,8.250628053403659e-05,2.88078925475171e-05,9.209737895562206e-05,0.0001500027769568,0.0002421001559124,32
HPF-H-L,192881,7980326,2.578,388.7,334.55,0.0001259604256858,2.880051899820112e-05,0.0001405353190948,0.0002290733761457,0.0003696086952405,32
HPF-H-L,192881,8907790,2.733,430.76,369.91,0.0001374163501301,2.87464900559755e-05,0.0001528466817216,0.0002503774071124,0.0004032240888341,32
HPF-H-L,192881,9411132,2.348,449.61,380.33,0.0001289432864274,2.8762464054636623e-05,0.0001435511117852,0.0002348102632022,0.0003783613749874,32
HPF-H-L,22736,483884,0.092,89.64,89.64,5.980148485471082e-06,2.883039700185896e-05,6.698783136800061e-06,1.0848909855069167e-05,1.7547692991869228e-05,32
HPF-H-L,192881,7104822,3.266,349.51,310.77,0.0001390575162091,2.856443691799938e-05,0.0001530563202227,0.0002549834815612,0.000408039801784,32
HPF-L-F,185944,5087270,0.073,246.64,174.47,3.585068315935065e-05,2.866815600137672e-05,3.970975871222604e-05,6.548775990415408e-05,0.0001051975186163,32
HPF-L-F,185944,6364346,0.264,302.41,227.01,5.057574399147517e-05,2.8756560688207977e-05,5.629725392665604e-05,9.210836351812048e-05,0.0001484056174447,32
HPF-L-F,185944,3312418,0.099,170.6,128.75,2.7005888221902075e-05,2.878445905564165e-05,3.011621909295576e-05,4.912780580743004e-05,7.924402490038579e-05,32
HPF-L-F,185938,6527854,0.247,309.24,228.14,5.065222197435592e-05,2.8729354327781527e-05,5.629494809147786e-05,9.233508053096244e-05,0.0001486300286224,32
HPF-L-F,185944,6022322,0.092,286.09,202.01,4.20405567072153e-05,2.8813957690819416e-05,4.695158450568164e-05,7.640902837839292e-05,0.000123360612884,32
HPF-L-F,185944,5804998,0.091,278.12,200.41,4.199302463115497e-05,2.8807157286833576e-05,4.688083444908189e-05,7.634030392528785e-05,0.0001232211383743,32
HPF-L-F,185944,6904190,0.28,325.28,240.77,5.368524046899197e-05,2.879267088040168e-05,5.98800451262196e-05,9.76498423394986e-05,0.0001575298874657,32
HPF-L-F,188321,3564218,0.052,183.48,131.15,2.69737995524578e-05,2.8717162365146765e-05,2.9965937028286413e-05,4.918392932046913e-05,7.914986634875555e-05,32
HPF-L-F,188321,4030834,0.099,204.36,144.81,3.0082404399871846e-05,2.885799621477484e-05,3.368473472554383e-05,5.458678531257846e-05,8.827152003812229e-05,32
HPF-L-F,188321,3663790,0.051,187.86,134.23,2.709393253963922e-05,2.882433964033528e-05,3.0280555891091555e-05,4.922181956046928e-05,7.950237545156083e-05,32
HPF-L-F,188321,3474670,0.047,145.88,124.74,2.410173987427235e-05,2.873591672118408e-05,2.68055764444438e-05,4.391673637289557e-05,7.072231281733937e-05,32
HPF-L-F,188319,3771804,0.083,191.16,137.13,2.710912146427353e-05,2.8819730927248343e-05,3.0292779789760013e-05,4.925416488729866e-05,7.954694467705867e-05,32
HPF-L-F,187128,3547450,0.426,183.69,144.79,3.574180062430916e-05,2.8833751089736853e-05,3.996417308242423e-05,6.491384890243807e-05,0.0001048780219848,32
HPF-L-F,188321,3664954,0.055,187.56,134.14,2.70519193093393e-05,2.877765773561778e-05,3.015389106753811e-05,4.922520395567034e-05,7.937909502320846e-05,32
HPF-L-F,188321,3595928,0.067,184.81,132.32,2.7106209203830275e-05,2.88452655895615e-05,3.0332689821688588e-05,4.920570933977047e-05,7.953839916145905e-05,32
HPF-L-F,32736,444134,0.022,91.09,91.09,5.911500676497508e-06,2.847914936118945e-05,6.489755191799868e-06,1.0856502889321008e-05,1.7346258081120876e-05,32
HPF-L-F,188321,3851734,0.057,189.95,138.87,2.715371051692775e-05,2.8878076276655304e-05,3.0442688520797984e-05,4.923509488186682e-05,7.96777834026648e-05,32
HPF-L-F,188265,3739682,0.109,191.15,141.74,2.9908372257744767e-05,2.8733652496036884e-05,3.3255268548637584e-05,5.4505584804839205e-05,8.776085335347679e-05,32
HPF-L-F,188311,4121590,0.098,208.28,147.28,3.0066917579965592e-05,2.879589149777015e-05,3.355037295138877e-05,5.4675703740001326e-05,8.822607669139009e-05,32
HPF-L-F,188321,3473044,0.047,149.23,125.18,2.426889467576444e-05,2.8905368409224824e-05,2.7250504578164338e-05,4.396229457840661e-05,7.121279915657095e-05,32
HPF-L-F,188321,3793452,0.078,191.18,137.56,2.711919689980219e-05,2.8829755247668747e-05,3.0320058978248847e-05,4.925645029070012e-05,7.957650926894896e-05,32
HPF-L-F,188321,3504376,0.047,135.86,124.27,2.41511655676604e-05,2.877635900010746e-05,2.692222098220429e-05,4.394512283153773e-05,7.086734381374203e-05,32
HPF-L-F,188321,3738814,0.056,190.71,136.15,2.7086169469415475e-05,2.8795556898137795e-05,3.022460695744321e-05,4.925498913114836e-05,7.947959608859158e-05,32
HPF-L-F,188321,3480250,0.047,156.61,126.2,2.426995438788234e-05,2.892590065450185e-05,2.7283361826672264e-05,4.393254686855812e-05,7.121590869523038e-05,32
HPF-L-F,188321,4000072,0.058,203.37,145.8,3.0021304212264103e-05,2.880117464622324e-05,3.351047986391905e-05,5.4581752429677976e-05,8.809223229359702e-05,32
HPF-L-F,188315,3543916,0.068,182.48,130.84,2.702417707088126e-05,2.8766560849118827e-05,3.0105843251322824e-05,4.919184705684359e-05,7.92976903081664e-05,32
HPF-L-F,73596,1117992,0.006,91.2,91.2,9.054700899862048e-06,2.8740508820155795e-05,1.0083549733501049e-05,1.648587607758145e-05,2.65694258110825e-05,32
HPF-L-F,188321,3647188,0.05,187.1,133.74,2.697508468820457e-05,2.8700791430803244e-05,2.993933589589409e-05,4.9214301457476495e-05,7.91536373533706e-05,32
HPF-L-F,188321,4310824,0.145,216.23,157.67,3.2966936203703024e-05,2.881803735456881e-05,3.6831176409362135e-05,5.990449441730448e-05,9.673567082666662e-05,32
HPF-L-F,192881,7576174,0.152,355.14,254.44,5.39355995653956e-05,2.8857995664014427e-05,6.038166858307343e-05,9.788285357810195e-05,0.0001582645221611,32
HPF-L-F,190120,7476752,1.201,351.59,289.63,8.571595893144093e-05,2.885055211292795e-05,9.590803450414304e-05,0.0001556103576372,0.0002515183921414,32
HPF-L-F,192727,8388798,0.265,389.99,288.07,6.25803992909311e-05,2.877186629952412e-05,6.971660632879538e-05,0.0001139145588059,0.0001836311651347,32
HPF-L-F,192881,8529240,0.203,397.15,288.47,6.27435476804374e-05,2.88368738935056e-05,7.015402445650822e-05,0.0001139558709067,0.0001841098953632,32
HPF-L-F,192881,8192046,0.185,381.96,278.0,5.980386149010809e-05,2.8853882880824865e-05,6.693361132462453e-05,0.0001085502924122,0.0001754839037368,32
HPF-L-F,192881,8200770,0.209,382.21,278.14,5.977122716192376e-05,2.8796916378715013e-05,6.668246917926595e-05,0.0001087056748664,0.0001753881440457,32
HPF-L-F,192859,7474342,0.178,350.03,251.72,5.372974811527685e-05,2.877440524036094e-05,5.986878761721389e-05,9.779169970145034e-05,0.0001576604873186,32
HPF-L-F,192881,7094782,0.088,333.54,240.09,5.063846854272788e-05,2.8685047997368792e-05,5.613746102104376e-05,9.2452210577423e-05,0.0001485896715984,32
HPF-L-F,76570,2326702,0.013,91.27,91.27,1.5061329578434456e-05,2.874969674011548e-05,1.6770803694410655e-05,2.742401657365292e-05,4.419482026806357e-05,32
HPF-L-F,192857,9821482,0.325,453.17,336.76,7.433625939699304e-05,2.876123752029483e-05,8.27600506524322e-05,0.0001353666164749,0.0002181266671273,32
HPF-L-F,192881,7932216,0.169,370.47,265.9,5.697927437882197e-05,2.886953242425614e-05,6.382911467436164e-05,0.0001033665354216,0.000167195650096,32
HPF-L-F,192881,10329030,0.437,473.77,353.81,8.040075088305367e-05,2.8815998813932154e-05,8.978866044198185e-05,0.0001461331893648,0.0002359218498067,32
HPF-L-F,192881,7336978,0.145,344.56,251.83,5.36243811721925e-05,2.8719113823316543e-05,5.956239181654187e-05,9.77889147563218e-05,0.0001573513065728,32
HPF-L-F,192881,7209104,0.098,338.71,242.83,5.0936239937144746e-05,2.8799198703283777e-05,5.683585463531552e-05,9.26275747007196e-05,0.000149463429336,32
HPF-L-F,192879,8856946,0.316,409.86,307.18,6.849904247624455e-05,2.8806249040407584e-05,7.6457333943597e-05,0.000124541047707,0.0002009983816506,32
HPF-L-F,192881,7097152,0.096,333.79,239.9,5.078557591927183e-05,2.8790383580545643e-05,5.663969447838695e-05,9.238163781992767e-05,0.0001490213322983,32
HPF-L-F,192881,6409486,0.314,304.15,228.38,5.088554521835413e-05,2.888186131738378e-05,5.704450952445997e-05,9.227016508352648e-05,0.0001493146746079,32
HPF-L-F,192881,7980326,0.18,371.98,266.87,5.702422535711716e-05,2.8891442079545847e-05,6.395806811085834e-05,0.0001033694827178,0.0001673275508287,32
HPF-L-F,192881,8907790,0.188,413.4,296.53,6.269985200053088e-05,2.8794985353556736e-05,6.99411473417625e-05,0.0001140405307409,0.0001839816780827,32
HPF-L-F,192881,9411132,0.377,434.62,321.76,7.133865206816157e-05,2.876996085533929e-05,7.946276773683134e-05,0.0001298679483795,0.0002093307161163,32
HPF-L-F,22736,483884,0.037,91.42,91.42,5.9301632515447525e-06,2.8627191901312948e-05,6.566659419990351e-06,1.0834360702267532e-05,1.7401020122257882e-05,32
HPF-L-F,192881,7104822,0.093,334.0,240.27,5.0932918697335e-05,2.881439588838037e-05,5.6880833837964426e-05,9.257284990451636e-05,0.0001494536837424,32
HPF-L-L,185944,5087270,0.066,245.38,174.52,3.608823738874116e-05,2.881229903729592e-05,4.030300252015444e-05,6.559157716358754e-05,0.0001058945796837,32
HPF-L-L,185944,6364346,0.225,301.86,222.06,4.795857958178816e-05,2.888730280358844e-05,5.3780134690741e-05,8.694587451654599e-05,0.0001407260092072,32
HPF-L-L,185944,3312418,0.1,170.6,128.98,2.6952648110618123e-05,2.8766829723969485e-05,3.0027158743931373e-05,4.906064242222215e-05,7.908780116615353e-05,32
HPF-L-L,185938,6527854,0.166,310.02,223.03,4.773164587965141e-05,2.873759541917707e-05,5.307482384871165e-05,8.698528835881376e-05,0.0001400601122075,32
HPF-L-L,185944,6022322,0.081,285.57,201.97,4.194209274415159e-05,2.880755990800957e-05,4.682488551543268e-05,7.624680220251889e-05,0.0001230716877179,32
HPF-L-L,185944,5804998,0.088,278.29,200.35,4.190660988536728e-05,2.878947788161831e-05,4.673763933452611e-05,7.622993018068627e-05,0.0001229675695152,32
HPF-L-L,185944,6904190,0.123,324.44,236.22,5.061982598306628e-05,2.873414216351092e-05,5.627433196387331e-05,9.226063632508216e-05,0.0001485349682889,32
HPF-L-L,188321,3564218,0.05,183.81,131.41,2.70798116247986e-05,2.8797651740290705e-05,3.0222148622144e-05,4.923879149064732e-05,7.946094011279131e-05,32
HPF-L-L,188321,4030834,0.083,204.37,145.12,2.9984607906713584e-05,2.8757813360776143e-05,3.338539198606896e-05,5.459916145886723e-05,8.798455344493619e-05,32
HPF-L-L,188321,3663790,0.05,187.36,134.17,2.7190547928708955e-05,2.892597365984066e-05,3.056413167350919e-05,4.922174462921021e-05,7.97858763027194e-05,32
HPF-L-L,188321,3474670,0.047,160.74,126.53,2.4156449691795395e-05,2.8803454830799097e-05,2.696923490870355e-05,4.391361423710123e-05,7.088284914580478e-05,32
HPF-L-L,188319,3771804,0.073,191.03,137.04,2.717537888845235e-05,2.8877967652867697e-05,3.0465457983457067e-05,4.927590744097045e-05,7.974136542442751e-05,32
HPF-L-L,187128,3547450,0.372,184.21,144.14,3.585210837750747e-05,2.89264721615995e-05,4.029611918131282e-05,6.490558148685467e-05,0.0001052017006681,32
HPF-L-L,188321,3664954,0.052,187.81,134.17,2.7014661438275525e-05,2.8746516980781937e-05,3.0060999326557425e-05,4.920876903284892e-05,7.926976835940635e-05,32
HPF-L-L,188321,3595928,0.057,185.02,132.3,2.711821571774743e-05,2.881636890822045e-05,3.029637395930186e-05,4.9277256203633615e-05,7.957363016293547e-05,32
HPF-L-L,32736,444134,0.023,91.23,91.23,5.9295916377412165e-06,2.854869527509213e-05,6.536158562256769e-06,1.08631842599209e-05,1.739934282217767e-05,32
HPF-L-L,188321,3851734,0.054,190.38,138.69,2.7233059047229032e-05,2.892386538409192e-05,3.060829698661553e-05,4.93023207097906e-05,7.991061769640614e-05,32
HPF-L-L,188265,3739682,0.091,189.89,136.21,2.719524699931516e-05,2.890349623068228e-05,3.053251192599096e-05,4.926715297220312e-05,7.979966489819409e-05,32
HPF-L-L,188311,4121590,0.081,208.24,147.1,3.009916057837189e-05,2.881529651719652e-05,3.3622529953557245e-05,5.469815814063424e-05,8.832068809419148e-05,32
HPF-L-L,188321,3473044,0.046,133.98,123.03,2.416327296000853e-05,2.880716842267814e-05,2.698289991963712e-05,4.391997090557851e-05,7.090287082521563e-05,32
HPF-L-L,188321,3793452,0.055,191.21,137.42,2.71618237022305e-05,2.8869465809226068e-05,3.0433550457930825e-05,4.926803965876872e-05,7.970159011669954e-05,32
